Great Story!;Cool Wind's Gate by Wayne Bernard Sr.<br /><br />Many books and stories  written about the  antebellum  south and Louisiana in particular,  usually  tell one of two tales... a life of ease and prosperity  on a  grand plantation or the atrocities committed against those same men and women in bondage whose slave labor enabled the life of ease and prosperity.  Cool Wind's Gate though, while still set in pre-civil war Louisiana, gives a different accounting, a better way that could have been, one that I wished as I was reading it were true.<br /> The story of Cool Wind's Gate grew out of the belief that slavery  was wrong.  Mr.  Clem Collins of Wisteria plantation  knew that to simply liberate his slaves wasn't enough.  Without a means to care for  their families and lacking protection from the prejudices and cruelty of the outside world  it would do little good to set them free to starve or worse.  He had  a plan though, a broader vision of how a good life could be had by everyone.  A life filled with well-earned respect, dignity and love.  And Clem had Will Trahan, who would see to it that the vision of self-sufficiency and autonomy would become the reality.<br /> Cool Wind's Gate is written simply in a straightforward way.  I would have liked  more descriptive features  of the book's characters,  but at almost 900 pages,  the author gives us a very authentic story.;1477224858;0
title;text;parent_asin;helpful_vote
Great Buy!;This series was requested by my grandson, who is 10 years old.  I never say no to a book and Amazon makes shipping to far away grandchildren super easy.  Books arrived quickly and grandson is very happy with his gift.;1606412388;0
title;text;parent_asin;helpful_vote
Difficult to find particular information;I found it difficult to find the information I needed.  The instructions were not particularly clear to me.;1119683890;2
title;text;parent_asin;helpful_vote
Great magazine.;I have been looking for this particular copy of HW.  Glad to have found it. Arrived in good time and in good shape.;B07QFNN95T;0
title;text;parent_asin;helpful_vote
Great weaving patterns;Arrived in great time and packaged well. Great patterns in the book.;B00EO3HW9Q;1
title;text;parent_asin;helpful_vote
Arrived in good time and packaged well.;Arrived in great time in good condition.;1570768986;0
title;text;parent_asin;helpful_vote
Lack of clear intructions.;I purchased this book when it first came out.  I was initially pleased and made place mats by using one of the patterns. They came out well and I had no problems.  I recently completed a warp to make Serendipity, one of the more attractive patterns featured in the book. I reviewed the directions for threading but counting up the number of ends I would need and comparing the count with the pattern in the book I had a different count. I recounted several times and even tried several ways of adding things up but my end count remained the same. I assume that I misunderstood the sparse directions which were not clear.  It would have taken little effort to include clear instructions. I will not waste the warp, I will use for another project but it won't be from this book.;0811716171;6
title;text;parent_asin;helpful_vote
This was a great used book purchase;This was a great used book purchase. There are several patterns that I plan on knitting.  Great color pictures of completed items.;0312388098;0
title;text;parent_asin;helpful_vote
I am very pleased with this book;I am very pleased with this book. It is full of good easy to follow instructions on watercolor technique.;1440309051;2
title;text;parent_asin;helpful_vote
Good book.;Alice Starmore is one of my favorite Fair Isle designers along with Marie Wallin. The patterns on the illustrations are impressive. This is an older publication so shapes of the sweaters are somewhat dated. The Fair Isle design can but used with a different type of sweater. Features interesting facts about fair isle knitting and designs along with instructions on knitting fair Isle. Features a  pattern for a beautiful pair of Fair Isle gloves that I plan on knitting.;0918804973;2
title;text;parent_asin;helpful_vote
Five Stars;Good resource for simple fair isle patterns.;1596684372;0
title;text;parent_asin;helpful_vote
Arrived in great time. Plan to make a few of the ...;Gorgeous book. Well packed. Arrived in great time. Plan to make a few of the featured patterns.;1606600478;0
title;text;parent_asin;helpful_vote
Good time.;Gorgeous book. There are a few patterns that I plan to knit. Packaged well, arrived I. Good time.;1584799390;0
title;text;parent_asin;helpful_vote
Five Stars;Great resource on history of  fair Isle knitting. I will put the Fair Isle patterns to good use.;048643107X;0
title;text;parent_asin;helpful_vote
GET IT;I Brought this for my boyfriends 1 1/2 year old that was having difficulty just getting into books and being still enough to be read them. I’m Glad to say he LOVES it and now goes to get the book Every morning and hands it to his dad to read. Pure Success!!!!! THANK YOU to the Author!!! And if ur on the fence like I was, Get It!!! #RepresentationMatters;0399251537;0
title;text;parent_asin;helpful_vote
Classic and perfect;Great little golden book with the classic story we all know and love. Nice artwork as well. Very classic looking, would be a great addition to anyone's library and its a must read on Christmas eve!;0375863591;0
title;text;parent_asin;helpful_vote
Nice board book!;What can I say? Its Elmo and you can't get any cuter than that. The story is cute, the artwork is great, it features many of the other loved Sesame Street characters. Great board book;0375825061;0
title;text;parent_asin;helpful_vote
Good little board book;Nice little board book, easy for smaller hands to hold. The story is decent, hard to tell the detailed story in a board book but Juilet David did a great job. I recommend this board book very much.;1859859216;0
title;text;parent_asin;helpful_vote
Good board book for toddlers;This is a good size board book, harder for little hands to hold but recommended for 3 year olds or so. I was actually surprised that is was as large as it is. Its dramatic though and its an amazing story about the tale of the candy cane. Talks about Jesus and the reason for the season. Very well written, the artwork is beautiful.;0310708915;0
title;text;parent_asin;helpful_vote
This series is a great start to prepping;This series is a great start to prepping! Great advice and tips. I really liked the part about bug out bags, Volume 4 I received this book at a discounted rate in exchange for an honest review;B00S1Q8B60;0
title;text;parent_asin;helpful_vote
Five Stars;A forever classic that every child should own;0307021688;0
title;text;parent_asin;helpful_vote
Classic;A classic everyone should own;0307010856;0
title;text;parent_asin;helpful_vote
Wonderfully written, a great look into the personal history ...;Wonderfully written, a great look into the personal history of the mercury program from a fantastic view point..the wives! If you liked the tv show you are going to love the book;145550324X;0
title;text;parent_asin;helpful_vote
One of the best Children's books ever;I bought this for my new great niece that will be here soon, its the book I buy all my nephews, nieces, and own children, and its the first book I ever read to all of them. Very cute story, wonderful pictures, a classic that will never get old.;0307021343;0
title;text;parent_asin;helpful_vote
