Tenderbear Goes Apeshit;[];9.99;Bix Skahill (Author);['Books', 'Literature & Fiction', 'Genre Fiction'];{'Publisher': 'Thicke & Vaney Books (January 17, 2017)', 'Language': 'English', 'Paperback': '160 pages', 'ISBN 10': '0998150444', 'ISBN 13': '978-0998150444', 'Item Weight': '4.5 ounces', 'Dimensions': '4 x 0.37 x 7 inches'};0998150444
title;description;price;store;categories;details;parent_asin
A Cure To Die For: A Medical Thriller;"['Review', '""A gripping, unique and brilliant medical thriller-', 'not to be missed.', '""', '--', 'Rick Friedman, Founder, The James Mason Community Book Club', '""I absolutely loved this book! It has to rank in my all-time top 10."" --', 'Carole M. Zullo, Amazon Reviewer', '""Keeps the reader reeling with tension. An amazing, adventurous, conflict-driven and miraculous tale. Wonderful!"" --', 'Viviane Crystal,', 'Amazon Reviewer', '""Fast-paced...cleverly written...very entertaining...interesting and thought-provoking. A very good read."" --', 'Joe Zika ""Khemprof"" ,', 'Amazon', 'Reviewer', '""I could not put this book down! So now and so relevant."" --', 'Cheryl Thomas,', 'Amazon Reviewer', 'From the Author', 'A Q&A with Stephen G. Mitchell...', 'Question:', 'What inspired you to write ""A Cure To Die For?""', 'SGM:', 'It breaks my heart to see how illness is used and manipulated by Big Pharma for monetary gain. It frightens me to see how pharmaceutical advertising is used to glamorize and normalize the use of prescription drugs. It distresses me to think of the consequences of relying on a for-profit industry for our health and well-being.', 'It breaks my heart to see how illness is used and manipulated by Big Pharma for monetary gain. It frightens me to see how pharmaceutical advertising is used to glamorize and normalize the use of prescription drugs. It distresses me to think of the consequences of relying on a for-profit industry for our health and well-being.', 'Within the context of a thrilling and exciting story, I wanted to dramatize how politicians from both parties, with the help of the news media, have sold the American people out to Big Pharma. In the story, I tried to imagine the lengths to which an unregulated drug industry would go to keep a drug that cured cancer off the market if the drug threatened to make all their other drugs obsolete.', 'Within the context of a thrilling and exciting story, I wanted to dramatize how politicians from both parties, with the help of the news media, have sold the American people out to Big Pharma. In the story, I tried to imagine the lengths to which an unregulated drug industry would go to keep a drug that cured cancer off the market if the drug threatened to make all their other drugs obsolete.', 'Q:', 'Is Big Pharma all that bad?', 'SGM:', 'Big Pharma makes more money than all the other Fortune 500 companies combined, and their record of law-breaking is worse than Wall Street.', 'Big Pharma makes more money than all the other Fortune 500 companies combined, and their record of law-breaking is worse than Wall Street.', 'The pharmaceutical industry is not in the business of health and healing; they are in the business of disease maintenance and symptoms management.', 'The pharmaceutical industry is not in the business of health and healing; they are in the business of disease maintenance and symptoms management.', 'Pain pills and psychotropic drugs have Americans living in a psychotic daze.', 'Pain pills and psychotropic drugs have Americans living in a psychotic daze.', 'Pharmaceutical drugs are sold for more than twice the price in the U.S. than they are sold for anywhere else in the world.', 'Pharmaceutical drugs are sold for more than twice the price in the U.S. than they are sold for anywhere else in the world.', 'The U.S. remains the only industrial nation without some control on drug prices.', 'The U.S. remains the only industrial nation without some control on drug prices.', 'Drug companies in America can charge whatever they want and the federal government is prohibited from negotiating prices.', 'Drug companies in America can charge whatever they want and the federal government is prohibited from negotiating prices.', 'It is legal for television actors in lab coats to sell deadly, suicide-inducing drugs to people who have no idea what they are buying.', 'It is legal for television actors in lab coats to sell deadly, suicide-inducing drugs to people who have no idea what they are buying.', 'Q:', 'Do the politics and economics in your writing get in the way of good storytelling?', 'SGM:', 'Never.', 'Q:', 'What is there about your novel that offers hope for the future?', 'SGM:', 'I try to create real-life characters that empower the reader with their courage to adapt and persevere when all seems lost, characters that find a way out of their problems and leave a trail for others to follow.', 'Q:', 'What do you hope readers will take away from reading', 'A Cure To Die For', '?', 'SGM:', 'I want my readers to come away with a big smile from having read a page-turning thriller. I want them to know that they are not helpless and the situation is not hopeless, that we can take our country back from the private money interests and corporations that have usurped it.', 'About the Author', 'Stephen G. Mitchell writes fast-paced, character-rich thrillers. He is the author of three novels:', 'A Cure To Die For,', 'a medical thriller,', '2076', ', a dystopian thriller, and his latest,', 'The Book From Hell', ', a historical thriller.\xa0  \xa0 Mr. Mitchell is a graduate of the University of North Texas where he studied pre-rehab. He is a sailor, swimmer, mountain biker, hiker and skier. He has worked as a salesman and sales trainer, television producer and syndicator, builder/developer/contractor, ski instructor, screenwriter and cowboy. He is, perhaps, the only unarmed man in Montana, and lives in a 19th-century Victorian with his lifelong companion, Beverly, two dogs, three cats and an undetermined number of squirrels.', 'Read more']";14.0;Mr. Stephen G Mitchell (Author);['Books', 'Mystery, Thriller & Suspense', 'Thrillers & Suspense'];"{'Publisher': 'Creative Artists Publishing; 1st edition (July 1, 2011)', 'Language': 'English', 'Paperback': '328 pages', 'ISBN 10': '0983206007', 'ISBN 13': '978-0983206002', 'Item Weight': '1.2 pounds', 'Dimensions': '6 x 0.74 x 9 inches'}";0983206007
title;description;price;store;categories;details;parent_asin
I Hate to Cook Book by Bracken, Peg (1960) Hardcover;[];18.22;;[];{'Item Weight': '12.8 ounces'};B011W9FHV4
title;description;price;store;categories;details;parent_asin
Spider-Man Visionaries - Roger Stern, Vol. 1;"['Review', '""Just to illustrate the point, the only other person with a', 'Spider-Man Visionaries', 'TPB is Todd McFarlane .... Roger Stern got the essence of Spider-Man so well. [Stern\'s Peter Parker] was perpetually down on his luck, overly optimistic and idealistic, and funny. Very funny."" --', 'comicscube.com']";34.99;Roger Stern (Author),  Steve Leialoha (Author),  Marv Wolfman (Author),  Marie Severin (Author),  Mike Zeck (Illustrator);['Books', 'Comics & Graphic Novels', 'Graphic Novels'];{'Publisher': 'Marvel Enterprises (January 1, 2007)', 'Language': 'English', 'Paperback': '256 pages', 'ISBN 10': '0785127100', 'ISBN 13': '978-0785127109', 'Item Weight': '13.6 ounces', 'Dimensions': '6.5 x 0.5 x 10 inches'};0785127100
title;description;price;store;categories;details;parent_asin
The Hard Way;['About the Author', 'Rashawnda Ungerer is the author of the thriller, The Hard Way. She is the only daughter of an ex-soldier and the wife of a former U.S. Marine Corp reservist. Although she has spent the last thirteen years predominantly as a stay-at-home-mom, she has occasionally taken the opportunity to surround herself with men and women in uniform and highly respected veterans by working in temporary positions, such as a teller at the Pentagon and most recently with a Virginia-based government contractor in support of the United States Treasury Department. She currently resides just outside of Washington, D.C. with her husband, three children and their very protective boxer, the aptly named Havoc.'];;Rashawnda Ungerer (Author);['Books', 'Literature & Fiction', 'Genre Fiction'];{'Publisher': 'CreateSpace Independent Publishing Platform (February 6, 2014)', 'Language': 'English', 'Paperback': '442 pages', 'ISBN 10': '150095439X', 'ISBN 13': '978-1500954390', 'Item Weight': '1.42 pounds', 'Dimensions': '6 x 1.11 x 9 inches'};150095439X
title;description;price;store;categories;details;parent_asin
Twisted Fairy Tale Anthology;[];5.0;Cassandra Lee (Author),  Jennifer L. Miller (Author),  John H. Howard (Author),  Dave Rex (Author),  Charlotte Emma Gledson (Author),  Leigh Dragoon (Author),  Rachel Ayers (Author),  Jeff Ezell (Author),  Jessica Lynne Gardner (Author),  Isabelle Rose (Author, Editor);['Books', 'Literature & Fiction', 'Genre Fiction'];"{'Publisher': 'Unexpected Spark; 1st edition (November 13, 2009)', 'Publication date': 'November 13, 2009', 'Language': 'English', 'File size': '673 KB', 'Simultaneous device usage': 'Unlimited', 'Text to Speech': 'Enabled', 'Screen Reader': 'Supported', 'Enhanced typesetting': 'Enabled', 'X Ray': 'Not Enabled', 'Word Wise': 'Enabled', 'Sticky notes': 'On Kindle Scribe', 'Print length': '270 pages'}";B002WYJGFC
title;description;price;store;categories;details;parent_asin
The Unshackled Prescription: How YOU Can Fix American Healthcare;[];16.99;Rahul Anand (Author);['Books', 'Medical Books', 'Administration & Medicine Economics'];{'Publisher': 'New Degree Press (April 28, 2021)', 'Language': 'English', 'Paperback': '212 pages', 'ISBN 10': '1636768296', 'ISBN 13': '978-1636768298', 'Item Weight': '8.8 ounces', 'Dimensions': '5.5 x 0.48 x 8.5 inches'};1636768296
title;description;price;store;categories;details;parent_asin
Capturing Mr Darcy: a Pride and Prejudice short story;[];0.0;Alice  McVeigh (Author)   Format: Kindle Edition;['Books', 'Literature & Fiction', 'Genre Fiction'];"{'Publisher': 'Warleigh Hall Press; 1st edition (December 2, 2022)', 'Publication date': 'December 2, 2022', 'Language': 'English', 'File size': '444 KB', 'Text to Speech': 'Enabled', 'Screen Reader': 'Supported', 'Enhanced typesetting': 'Enabled', 'X Ray': 'Not Enabled', 'Word Wise': 'Enabled', 'Sticky notes': 'On Kindle Scribe', 'Print length': '29 pages'}";B0BNX9BFR5
title;description;price;store;categories;details;parent_asin
Robotics: Theory and Industrial Applications(Laboratory Manual);[];13.2;Larry Ross (Author),  Stephen Fardo (Author),  James Masterson (Author),  Robert Towers (Author);['Books', 'Engineering & Transportation', 'Engineering'];"{'Publisher': 'Goodheart-Willcox; Second Edition, Laboratory Manual (April 19, 2010)', 'Language': 'English', 'Paperback': '156 pages', 'ISBN 10': '1605253227', 'ISBN 13': '978-1605253220', 'Reading age': '14 - 16 years', 'Grade level': '9 and up', 'Item Weight': '13.6 ounces', 'Dimensions': '8.5 x 0.25 x 10.75 inches'}";1605253227
title;description;price;store;categories;details;parent_asin
Superman: New Krypton Vol. 3;[];15.89;Various (Author, Illustrator);['Books', 'Comics & Graphic Novels', 'Graphic Novels'];"{'Publisher': 'DC Comics; First Edition (March 22, 2011)', 'Language': 'English', 'Paperback': '144 pages', 'ISBN 10': '140122637X', 'ISBN 13': '978-1401226374', 'Item Weight': '7.7 ounces', 'Dimensions': '6.69 x 0.28 x 10.24 inches'}";140122637X
